,Unnamed: 0,title,keywords,rating,genres
603,603,A Woman of Substance,"['family', 'women', 'david', 'attack', 'men', 'revealing', 'paula', 'france', 'sons', 'grandchildren', 'someone', 'local', 'engaged', 'looking', 'pregnant', 'clothing', 'section', 'becomes', 'back', 'travel', 'winston', 'gives', 'becoming', 'battle', 'share', 'one', 'affairs', 'acquaintance', 'changes', 'marries', 'dead', 'older', 'woman', 'guilt', 'resemblance', 'representative', 'year', 'child', 'time', 'offer', 'stay', 'break', 'rent', 'intimate', 'lot', 'retire', 'flying', 'heard', 'killed', 'works', 'expenses', 'cause', 'start', 'short', 'friends', 'happiness', 'together', 'friendship', 'needing', 'navy', 'spencer', 'abandoning', 'turns', 'joe', 'found', 'within', 'village', 'war', 'empire', 'well', 'bribe', 'early', 'fall', 'personal', 'grandson', 'younger', 'house', 'revealed', 'pound', 'alexander', 'australia', 'blessing', 'baby', 'going', 'injured', 'away', 'everything', 'army', 'rescues', 'daughters', 'daisy', 'friend', 'involved', 'history', 'york', 'yorkshire', 'working', 'tragic', 'angry', 'difficult', 'forgiveness', 'paul', 'sailor', 'promise', 'money', 'wanting', 'homosexual', 'starts', 'love', 'old', 'business', 'stone', 'changing', 'run', 'treachery', 'aunt', 'relationships', 'leaving', 'million', 'good', 'plan', 'philip', 'head', 'death', 'hurt', 'crash', 'tell', 'violent', 'force', 'wanted', 'surprise', 'recovering', 'daughter', 'twins', 'frank', 'servant', 'feel', 'fast', 'australian', 'unhappy', 'devastated', 'emily', 'son', 'gerald', 'bond', 'leg', 'life', 'meeting', 'arthur', 'children', 'repeatedly', 'abraham', 'private', 'marriage', 'get', 'birth', 'household', 'new', 'wife', 'drinking', 'painted', 'mill', 'goes', 'lord', 'see', 'kept', 'kit', 'jim', 'job', 'irish', 'needs', 'shop', 'brief', 'car', 'brother', 'support', 'married', 'expecting', 'told', 'marry', 'dating', 'happy', 'leave', 'assistant', 'landlady', 'book', 'worried', 'seeing', 'giving', 'success', 'curious', 'robin', 'home', 'touch', 'hall', 'story', 'rural', 'husband', 'makes', 'trust', 'elizabeth', 'work', 'blackie', 'teenager', 'hired', 'two', 'jack', 'meet']",3.0,"['fiction', 'romance']"
604,604,Let It Come Down,"['morocco', 'rain', 'international', 'drugs', 'job', 'tangier', 'characters', 'zone', 'line', 'american', 'author', 'sinister', 'come', 'exploration', 'macbeth', 'new', 'set', 'nelson', 'title', 'let']",10.0,['fiction']
605,605,The Stones of Summer,"['family', 'bet', 'guts', 'farm', 'punishment', 'crashes', 'police', 'shotgun', 'visit', 'thatcher', 'carnival', 'night', 'getting', 'pool', 'grandfather', 'strange', 'section', 'farmer', 'back', 'road', 'awkward', 'cruel', 'floor', 'one', 'haircut', 'coffins', 'elaborate', 'play', 'childhood', 'urinating', 'odd', 'chicken', 'garage', 'miraculously', 'mexican', 'stick', 'disturbing', 'axe', 'final', 'breathing', 'theme', 'quick', 'friends', 'experiences', 'depressed', 'mexico', 'years', 'harsh', 'four', 'attacks', 'school', 'within', 'ridicule', 'conversations', 'well', 'simpson', 'extreme', 'spending', 'teenage', 'revealed', 'grandson', 'house', 'three', 'morning', 'pay', 'stones', 'ten', 'poor', 'comes', 'away', 'young', 'watch', 'boy', 'hiding', 'friend', 'vacation', 'sleeping', 'health', 'grade', 'obnoxious', 'empty', 'mix', 'made', 'end', 'breeder', 'ancestral', 'man', 'interest', 'devotion', 'acts', 'near', 'summer', 'old', 'climactic', 'borders', 'borrow', 'sex', 'truth', 'leaving', 'winds', 'peep', 'another', 'head', 'neighbor', 'drink', 'sexual', 'convertible', 'refusing', 'trip', 'strangers', 'terrible', 'art', 'town', 'request', 'ploy', 'last', 'speeding', 'bond', 'life', 'nearby', 'arthur', 'get', 'mental', 'lost', 'part', 'see', 'jumping', 'cruising', 'fight', 'car', 'painful', 'cake', 'discussion', 'friendly', 'loss', 'barber', 'many', 'doors', 'doomed', 'book', 'worried', 'bible', 'success', 'hearing', 'boys', 'verbal', 'running', 'return', 'chronicles', 'drunk', 'woods', 'great', 'chased', 'greyhound', 'warming', 'revenge', 'croquet', 'romance', 'edge', 'hit', 'ravine', 'blowing', 'tricks', 'best', 'two', 'cryptic', 'leone', 'tantrum']",6.0,['fiction']
606,606,Eucalyptus,"['contest', 'man', 'near', 'far', 'south', 'rare', 'protective', 'property', 'western', 'hand', 'woman', 'young', 'obsession', 'town', 'story', 'rural', 'trees', 'win', 'species', 'legend', 'wales', 'new']",7.0,"['fantasy', 'fiction', 'romance']"
607,607,The Bull from the Sea,"['killed', 'like', 'crashes', 'attack', 'fight', 'kills', 'old', 'living', 'earthquake', 'pride', 'hunt', 'years', 'marry', 'personification', 'make', 'attempted', 'another', 'single', 'cold', 'unrequited', 'fleeing', 'falls', 'acropolis', 'feeling', 'physical', 'rape', 'book', 'princess', 'contrition', 'along', 'queen', 'pressure', 'days', 'late', 'passion', 'leader', 'pirate', 'section', 'cliff', 'go', 'king', 'motif', 'kingdom', 'going', 'home', 'novel', 'secret', 'meet', 'jealous', 'making', 'young', 'rebellious', 'comes', 'chariot', 'rest', 'crete', 'sacrifice', 'repair', 'journey', 'must', 'realization', 'ways', 'bears', 'athens', 'remains', 'murder', 'two', 'relations', 'wife', 'final', 'love', 'real']",7.0,"['historical', 'fiction', 'fiction', 'historical']"
608,608,Love Medicine,"['family', 'stories', 'produce', 'women', 'factory', 'focuses', 'care', 'men', 'police', 'receiving', 'visit', 'girlfriend', 'mate', 'used', 'night', 'voice', 'extended', 'section', 'mother', 'back', 'ending', 'take', 'road', 'male', 'sickness', 'one', 'opening', 'dead', 'boom', 'novel', 'heart', 'facility', 'really', 'goose', 'marie', 'workers', 'year', 'child', 'trying', 'world', 'move', 'invite', 'convent', 'adopted', 'affair', 'grand', 'killed', 'like', 'recounts', 'friends', 'short', 'returning', 'eye', 'living', 'raised', 'friendship', 'henry', 'begins', 'years', 'following', 'make', 'turns', 'found', 'thinking', 'altering', 'extreme', 'day', '1st', 'grandson', 'father', 'house', 'perspectives', 'oil', 'king', 'indian', 'going', 'away', 'rage', 'young', 'central', 'assumed', 'got', 'chapter', 'beverly', 'idea', 'walk', 'mouth', 'unexpected', 'help', 'virginity', 'politics', 'working', 'made', 'difficult', 'left', 'things', 'end', 'prisoner', 'man', 'recovery', 'retirement', 'old', 'letter', 'cousin', 'snow', 'sex', 'community', 'aunt', 'infidelity', 'leaving', 'happened', 'reservation', 'side', 'healing', 'moses', 'parentage', 'taking', 'death', 'learn', 'north', 'fact', 'person', 'parenthood', 'marrying', 'trip', 'wanted', 'burns', 'refused', 'gain', 'growing', 'around', 'last', 'son', 'returned', 'turning', 'children', 'blessed', 'get', 'brothers', 'hair', 'little', 'new', 'part', 'female', 'goes', 'save', 'nursing', 'deer', 'medicine', 'alcoholism', 'car', 'plot', 'escape', 'deleted', 'told', 'married', 'marry', 'point', 'leave', 'many', 'running', 'go', 'special', 'focus', 'home', 'main', 'drunk', 'burning', 'story', 'prison', 'power', 'shoots', 'first', 'adults', 'triangle', 'nun', 'johnson', 'claim', 'note', 'work', 'surgery', 'crushed', 'two', 'set', 'love', 'thing']",3.0,['fiction']
609,609,Journey to the River Sea,"['england', 'sir', 'countess', 'police', 'sea', 'ride', 'theatre', 'willing', 'live', 'voice', 'grandfather', 'along', 'travel', 'back', 'bedroom', 'take', 'tickets', 'traveling', 'one', 'management', 'heart', 'swap', 'singing', 'play', 'russian', 'fire', 'time', 'want', 'stay', 'professor', 'secretly', 'lie', 'start', 'short', 'friends', 'promises', 'living', 'estate', 'problem', 'found', 'thinking', 'british', 'amazon', 'house', 'plans', 'oil', 'indian', 'count', 'going', 'kind', 'comes', 'everything', 'young', 'bug', 'boy', 'place', 'history', 'aubrey', 'help', 'natural', 'left', 'money', 'end', 'finn', 'adventure', 'boat', 'taking', 'relatives', 'hospital', 'lawyer', 'chasing', 'kill', 'orphan', 'wanted', 'chase', 'twins', 'acting', 'governess', 'ladies', 'heir', 'let', 'foster', 'get', 'hear', 'lost', 'miss', 'curator', 'goes', 'academy', 'see', 'lord', 'mademoiselle', 'wishes', 'word', 'carter', 'wealthy', 'return', 'go', 'pretend', 'home', 'burning', 'rescue', 'given', 'adoptive', 'swapping', 'sold', 'spilling', 'river']",3.0,"['childrens', 'literature', 'young', 'adult', 'literature', 'fiction', 'adventure']"
610,610,Fledgling,"['family', 'punishment', 'attack', 'men', 'knowledge', 'sons', 'live', 'travels', 'blood', 'major', 'burned', 'suffering', 'one', 'appears', 'novel', 'older', 'woman', 'calls', 'skull', 'physically', 'year', 'animal', 'adopted', 'race', 'heal', 'punish', 'like', 'gasoline', 'die', 'four', 'attacks', 'make', 'village', 'flee', 'house', 'three', 'taken', 'kind', 'inhabitants', 'skin', 'gordon', 'member', 'sisters', 'superior', 'wilderness', 'families', 'judgment', 'abandoned', 'near', 'kills', 'old', 'relationship', 'relationships', 'side', 'another', 'attacked', 'sentenced', 'drink', 'learn', 'construction', 'kill', 'town', 'council', 'suspect', 'leg', 'created', 'capture', 'disdain', 'ability', 'new', 'female', 'drinking', 'experimentation', 'genetic', 'human', 'strength', 'modification', 'book', 'return', 'home', 'line', 'group', 'story', 'first', 'makes', 'must', 'wright', 'worker', 'come', 'two', 'dark', 'meet']",3.0,"['science', 'fiction', 'speculative', 'fiction']"
611,611,Magic,"['connection', 'start', 'man', 'apart', 'friends', 'multiple', 'changing', 'begins', 'period', 'leaving', 'point', 'alcoholic', 'many', 'extended', 'ann', 'early', 'tell', 'seeing', 'dummy', 'hidden', 'chronicles', 'unknown', 'long', 'home', 'homicidal', 'novel', 'around', 'events', 'turn', 'childhood', 'climax', 'deep', 'weekend', 'people', 'crush', 'threatens', 'time', 'bear', 'personality', 'written', 'murder', 'view', 'disturbing', 'love']",3.0,['horror']
612,612,Socratic Puzzles,"['party', 'alternative', 'stomach', 'sense', 'operation', 'hope', 'sidney', 'told', 'carl', 'debts', 'problem', 'lead', 'analysis', 'found', 'alan', 'someone', 'willing', 'philosophy', 'nature', 'motivation', 'william', 'extended', 'cancer', 'utopia', 'free', 'coming', 'ever', 'repeat', 'influence', 'talking', 'seven', 'ordinary', 'anecdote', 'way', 'words', 'intellectual', 'worth', 'philosophical', 'theory', 'first', 'life', 'friend', 'issues', 'state', 'working', 'physicist', 'literature', 'decision', 'choice', 'dire', 'complaint', 'hours', 'title']",3.0,['philosophy']
613,613,Things Not Seen,"['library', 'see', 'tv', 'start', 'hands', 'uses', 'brief', 'scarf', 'returning', 'car', 'trouble', 'blind', 'police', 'told', 'robert', 'says', 'make', 'door', 'cars', 'leave', 'girl', 'day', 'hospital', 'nickname', 'major', 'mother', 'back', 'father', 'talking', 'taxi', 'float', 'three', 'downstairs', 'money', 'one', 'home', 'dinner', 'secret', 'comes', 'english', 'mom', 'check', 'next', 'orange', 'permission', 'invisible', 'walk', 'scared', 'work', 'get', 'stay', 'clothes', 'naked', 'come', 'argument', 'freak', 'room', 'glass', 'left', 'listening', 'parents', 'goes']",3.0,"['science', 'fiction']"
614,614,The Landry News,"['save', 'loves', 'like', 'michael', 'defense', 'job', 'hands', 'amendment', 'thought', 'far', 'old', 'eye', 'student', 'teaching', 'true', 'revealing', 'disapproves', 'says', 'school', 'computer', 'happened', 'merciless', 'proof', 'thing', 'point', 'day', 'publicity', 'fact', 'form', 'newspaper', 'mother', 'hearing', 'eyes', 'wanted', 'class', 'headline', 'special', 'one', 'way', 'going', 'keeping', 'nothing', 'planned', 'kids', 'comes', 'individual', 'teachers', 'away', 'story', 'divorce', 'better', 'first', 'media', 'makes', 'last', 'friend', 'children', 'year', 'whiz', 'grade', 'tears', 'time', 'article', 'shares', 'written', 'teacher', 'help', 'brave', 'new', 'elementary', 'love', 'title', 'parents']",6.666666667,"['childrens', 'literature']"
615,615,Janissaries,"['captain', 'operation', 'situation', 'use', 'living', 'human', 'unit', 'cold', 'medieval', 'war', 'night', 'african', 'states', 'along', 'united', 'deaths', 'leader', 'officer', 'primitive', 'weapons', 'tropical', 'special', 'present', 'hopeless', 'soldiers', 'aftermath', 'army', 'country', 'conquer', 'beings', 'fictional', 'planet', 'able', 'aliens', 'superior', 'part', 'flying']",3.0,"['science', 'fiction', 'speculative', 'fiction', 'fantasy', 'fiction']"
616,616,Shadowplay,"['things', 'crossed', 'fight', 'castle', 'stranger', 'junior', 'unique', 'gates', 'head', 'death', 'supreme', 'lands', 'creature', 'spill', 'bargain', 'shadow', 'reign', 'darkness', 'flee', 'fallen', 'blood', 'hidden', 'sun', 'secret', 'weapon', 'army', 'ancient', 'heir', 'royal', 'must', 'gods', 'greatest', 'awakening', 'falling', 'world', 'household', 'dark', 'cursed', 'chosen']",9.333333332999999,"['childrens', 'literature', 'fantasy', 'speculative', 'fiction', 'fiction']"
617,617,Mouse Soup,"['way', 'mouse', 'poor', 'soup', 'clever', 'weasel']",3.0,"['picture', 'book']"
618,618,Only Forward,"['blame', 'city', 'man', 'job', 'tracking', 'love', 'small', 'old', 'living', 'friendship', 'forced', 'playing', 'door', 'rise', 'make', 'colour', 'high', 'another', 'head', 'stark', 'nightmare', 'front', 'kill', 'psychotic', 'past', 'knocking', 'confront', 'something', 'appears', 'dreams', 'present', 'meet', 'action', 'flat', 'kidnapping', 'red', 'boy', 'story', 'better', 'gone', 'places', 'senior', 'world', 'missing', 'reality', 'help', 'member', 'come', 'lost', 'left']",7.0,"['science', 'fiction', 'speculative', 'fiction', 'fantasy']"
619,619,Stormrider,"['lord', 'killed', 'save', 'city', 'hunted', 'man', 'uses', 'kills', 'old', 'eye', 'castle', 'forces', 'previous', 'escape', 'human', 'forced', 'deployed', 'seeking', 'assassinations', 'village', 'soul', 'taking', 'loss', 'point', 'well', 'still', 'north', 'service', 'early', 'bullet', 'coming', 'giving', 'terrible', 'back', 'loved', 'loyal', 'leader', 'warning', 'hand', 'order', 'destroy', 'monk', 'heart', 'enemy', 'battlefield', 'location', 'skills', 'injured', 'woman', 'making', 'soldiers', 'company', 'around', 'northern', 'group', 'ancient', 'invasion', 'town', 'detachment', 'fighting', 'control', 'skull', 'profit', 'wounded', 'troops', 'shoots', 'place', 'traitor', 'golden', 'allied', 'passes', 'priest', 'comes', 'elite', 'settle', 'land', 'part', 'dead', 'made', 'new']",3.0,"['speculative', 'fiction', 'fantasy', 'fiction']"
620,620,The Shadow in the North,"['family', 'loves', 'use', 'care', 'fun', 'clipping', 'broken', 'men', 'knocked', 'police', 'séance', 'visit', 'injury', 'garland', 'star', 'engaged', 'stuck', 'still', 'getting', 'pregnant', 'along', 'mother', 'back', 'take', 'proposal', 'gives', 'danger', 'landlord', 'one', 'aristocratic', 'woman', 'really', 'rest', 'burn', 'fraud', 'fire', 'fellow', 'year', 'time', 'powers', 'stay', 'stealing', 'spiritualist', 'charity', 'works', 'employee', 'friends', 'uncle', 'eye', 'murdered', 'cream', 'years', 'says', 'make', 'deployed', 'window', 'charles', 'found', 'day', 'case', 'newspaper', 'heels', 'father', 'house', 'picture', 'pay', 'weapons', 'owner', 'taken', 'location', 'chaka', 'away', 'fred', 'young', 'figures', 'events', 'comes', 'fund', 'knife', 'intentions', 'office', 'deal', 'current', 'friend', 'place', 'former', 'orders', 'mary', 'photography', 'help', 'bad', 'angry', 'bellman', 'left', 'money', 'things', 'man', 'beat', 'kills', 'love', 'old', 'business', 'card', 'address', 'preserved', 'attacked', 'plan', 'residing', 'taking', 'head', 'north', 'hurt', 'horror', 'touching', 'tell', 'kill', 'collapse', 'reader', 'daughter', 'believes', 'magician', 'boarding', 'weapon', 'cigar', 'limp', 'around', 'saw', 'devastated', 'son', 'spiritual', 'next', 'leg', 'engagement', 'news', 'get', 'birthmark', 'murder', 'lost', 'ships', 'threaten', 'miss', 'new', 'financial', 'psychic', 'area', 'goes', 'lord', 'see', 'offensive', 'save', 'jim', 'word', 'ruby', 'fight', 'forces', 'escape', 'trouble', 'told', 'married', 'spring', 'vision', 'marry', 'frederick', 'tracks', 'many', 'steam', 'mixed', 'falls', 'book', 'portrait', 'military', 'terrified', 'seeing', 'gun', 'late', 'object', 'engineer', 'smell', 'running', 'sleep', 'go', 'sister', 'sinking', 'narrator', 'company', 'hitman', 'rescue', 'given', 'bullets', 'beautiful', 'story', 'power', 'shoots', 'makes', 'people', 'walking', 'worker', 'lady', 'note', 'event', 'two', 'come', 'scare']",8.5,"['childrens', 'literature', 'fantasy', 'speculative', 'fiction', 'fiction']"
621,621,The Tiger in the Well,"['use', 'england', 'women', 'situation', 'care', 'lives', 'attack', 'raid', 'men', 'police', 'refuge', 'knowledge', 'scams', 'forced', 'apprentice', 'tiger', 'businesses', 'someone', 'meyer', 'arm', 'used', 'margaret', 'park', 'girl', 'getting', 'record', 'looking', 'stuck', 'cellar', 'becomes', 'back', 'take', 'jacob', 'gives', 'unknown', 'order', 'one', 'woman', 'goodbye', 'russian', 'agent', 'really', 'disappeared', 'control', 'blackmail', 'gang', 'league', 'policemen', 'child', 'paralysis', 'call', 'social', 'time', 'chamber', 'reports', 'jail', 'goldberg', 'lot', 'collapsed', 'real', 'behind', 'medical', 'opportunity', 'murderer', 'like', 'supposedly', 'scene', 'start', 'employee', 'friends', 'retired', 'south', 'uses', 'message', 'jewish', 'nicholas', 'papers', 'michelet', 'four', 'says', 'make', 'charles', 'found', 'talk', 'kicked', 'day', 'nurse', 'case', 'monkey', 'dutch', 'personal', 'house', 'plans', 'three', 'charge', 'owner', 'inquiry', 'going', 'taken', 'nasty', 'catch', 'countries', 'baby', 'comes', 'everything', 'fighting', 'watch', 'divorce', 'office', 'hiding', 'current', 'confused', 'place', 'friend', 'threatens', 'involved', 'searching', 'former', 'without', 'hide', 'infiltrate', 'priest', 'help', 'teens', 'working', 'addicted', 'promise', 'church', 'journalist', 'stolen', 'things', 'money', 'soho', 'left', 'van', 'appeal', 'man', 'entourage', 'illegal', 'starts', 'chance', 'sell', 'enemies', 'letter', 'false', 'odds', 'throwing', 'shot', 'secretary', 'aunt', 'autumn', 'leaving', 'boat', 'depth', 'side', 'another', 'rain', 'taking', 'starting', 'cloud', 'hurt', 'luggage', 'lawyer', 'leader', 'officer', 'safe', 'kill', 'hand', 'daughter', 'lee', 'way', 'advice', 'servant', 'problems', 'stop', 'boarding', 'label', 'custody', 'last', 'next', 'missed', 'possible', 'shoot', 'meeting', 'customs', 'arthur', 'democratic', 'prostitution', 'unconscious', 'hires', 'riot', 'gods', 'german', 'get', 'hair', 'valet', 'hear', 'though', 'argument', 'new', 'show', 'wife', 'pair', 'vicar', 'goes', 'save', 'see', 'stops', 'jim', 'arrested', 'pot', 'needs', 'bench', 'fight', 'kid', 'told', 'married', 'barrister', 'spring', 'flood', 'extra', 'shelter', 'lead', 'report', 'marry', 'sympathy', 'spy', 'exploitation', 'many', 'forged', 'doors', 'book', 'bullet', 'right', 'waiting', 'darkness', 'late', 'boys', 'cook', 'go', 'maid', 'focus', 'home', 'released', 'bank', 'position', 'native', 'present', 'change', 'group', 'claims', 'teddy', 'story', 'husband', 'first', 'paralyzed', 'outside', 'people', 'account', 'arrest', 'jews', 'claim', 'america', 'arranged', 'work', 'come', 'two', 'rude', 'room', 'maidservant', 'notebook', 'socialist']",8.142857142999999,"['mystery', 'speculative', 'fiction', 'childrens', 'literature', 'fiction']"
